Unidade de Medida,valor,cod_municipio,ano,variavel,produto
Toneladas,2700.0,4315321,2018,Quantidade produzida,Milho
Toneladas,93600.0,4315321,2018,Quantidade produzida,Soja
Quilogramas por Hectare,2100.0,4315321,2018,Rendimento médio da produção,Fumo
Quilogramas por Hectare,5400.0,4315321,2018,Rendimento médio da produção,Milho
Quilogramas por Hectare,3600.0,4315321,2018,Rendimento médio da produção,Soja
Mil Reais,5880.0,4315321,2018,Valor da produção,Fumo
Mil Reais,1618.0,4315321,2018,Valor da produção,Milho
Mil Reais,117066.0,4315321,2018,Valor da produção,Soja
Hectares,350.0,4315321,2019,Área plantada,Fumo
Hectares,450.0,4315321,2019,Área plantada,Milho
Hectares,26500.0,4315321,2019,Área plantada,Soja
Hectares,120.0,4315321,2019,Área plantada,Trigo
Hectares,350.0,4315321,2019,Área colhida,Fumo
Hectares,450.0,4315321,2019,Área colhida,Milho
Hectares,26500.0,4315321,2019,Área colhida,Soja
Hectares,120.0,4315321,2019,Área colhida,Trigo
Toneladas,735.0,4315321,2019,Quantidade produzida,Fumo
Toneladas,2187.0,4315321,2019,Quantidade produzida,Milho
Toneladas,92220.0,4315321,2019,Quantidade produzida,Soja
Toneladas,252.0,4315321,2019,Quantidade produzida,Trigo
Quilogramas por Hectare,2100.0,4315321,2019,Rendimento médio da produção,Fumo
Quilogramas por Hectare,4860.0,4315321,2019,Rendimento médio da produção,Milho
Quilogramas por Hectare,3480.0,4315321,2019,Rendimento médio da produção,Soja
Quilogramas por Hectare,2100.0,4315321,2019,Rendimento médio da produção,Trigo
Mil Reais,6159.0,4315321,2019,Valor da produção,Fumo
Mil Reais,1148.0,4315321,2019,Valor da produção,Milho
Mil Reais,108266.0,4315321,2019,Valor da produção,Soja
Mil Reais,168.0,4315321,2019,Valor da produção,Trigo
Hectares,350.0,4315321,2020,Área plantada,Fumo
Hectares,400.0,4315321,2020,Área plantada,Milho
Hectares,27000.0,4315321,2020,Área plantada,Soja
Hectares,350.0,4315321,2020,Área plantada,Trigo
Hectares,350.0,4315321,2020,Área colhida,Fumo
Hectares,400.0,4315321,2020,Área colhida,Milho
Hectares,27000.0,4315321,2020,Área colhida,Soja
Hectares,350.0,4315321,2020,Área colhida,Trigo
Toneladas,529.0,4315321,2020,Quantidade produzida,Fumo
Toneladas,1280.0,4315321,2020,Quantidade produzida,Milho
Toneladas,66420.0,4315321,2020,Quantidade produzida,Soja
Toneladas,735.0,4315321,2020,Quantidade produzida,Trigo
Quilogramas por Hectare,1511.0,4315321,2020,Rendimento médio da produção,Fumo
Quilogramas por Hectare,3200.0,4315321,2020,Rendimento médio da produção,Milho
Quilogramas por Hectare,2460.0,4315321,2020,Rendimento médio da produção,Soja
Quilogramas por Hectare,2100.0,4315321,2020,Rendimento médio da produção,Trigo
Mil Reais,3703.0,4315321,2020,Valor da produção,Fumo
Mil Reais,960.0,4315321,2020,Valor da produção,Milho
Mil Reais,103413.0,4315321,2020,Valor da produção,Soja
Mil Reais,857.0,4315321,2020,Valor da produção,Trigo
Hectares,350.0,4315321,2021,Área plantada,Fumo
Hectares,500.0,4315321,2021,Área plantada,Milho
Hectares,27500.0,4315321,2021,Área plantada,Soja
Hectares,2700.0,4315321,2021,Área plantada,Trigo
Hectares,350.0,4315321,2021,Área colhida,Fumo
Hectares,500.0,4315321,2021,Área colhida,Milho
Hectares,27500.0,4315321,2021,Área colhida,Soja
Hectares,2700.0,4315321,2021,Área colhida,Trigo
Toneladas,529.0,4315321,2021,Quantidade produzida,Fumo
Toneladas,2700.0,4315321,2021,Quantidade produzida,Milho
Toneladas,99000.0,4315321,2021,Quantidade produzida,Soja
Toneladas,9720.0,4315321,2021,Quantidade produzida,Trigo
Quilogramas por Hectare,1511.0,4315321,2021,Rendimento médio da produção,Fumo
Quilogramas por Hectare,5400.0,4315321,2021,Rendimento médio da produção,Milho
Quilogramas por Hectare,3600.0,4315321,2021,Rendimento médio da produção,Soja
Quilogramas por Hectare,3600.0,4315321,2021,Rendimento médio da produção,Trigo
Mil Reais,3703.0,4315321,2021,Valor da produção,Fumo
Mil Reais,3551.0,4315321,2021,Valor da produção,Milho
Mil Reais,260370.0,4315321,2021,Valor da produção,Soja
Mil Reais,13316.0,4315321,2021,Valor da produção,Trigo
Hectares,300.0,4315321,2022,Área plantada,Fumo
Hectares,490.0,4315321,2022,Área plantada,Milho
Hectares,30000.0,4315321,2022,Área plantada,Soja
Hectares,600.0,4315321,2022,Área plantada,Trigo
Hectares,300.0,4315321,2022,Área colhida,Fumo
Hectares,490.0,4315321,2022,Área colhida,Milho
Hectares,30000.0,4315321,2022,Área colhida,Soja
Hectares,600.0,4315321,2022,Área colhida,Trigo
Toneladas,570.0,4315321,2022,Quantidade produzida,Fumo
Toneladas,1136.0,4315321,2022,Quantidade produzida,Milho
Toneladas,43200.0,4315321,2022,Quantidade produzida,Soja
Toneladas,1260.0,4315321,2022,Quantidade produzida,Trigo
Quilogramas por Hectare,1900.0,4315321,2022,Rendimento médio da produção,Fumo
Quilogramas por Hectare,2318.0,4315321,2022,Rendimento médio da produção,Milho
Quilogramas por Hectare,1440.0,4315321,2022,Rendimento médio da produção,Soja
Quilogramas por Hectare,2100.0,4315321,2022,Rendimento médio da produção,Trigo
Mil Reais,5130.0,4315321,2022,Valor da produção,Fumo
Mil Reais,1671.0,4315321,2022,Valor da produção,Milho
Mil Reais,136640.0,4315321,2022,Valor da produção,Soja
Mil Reais,1846.0,4315321,2022,Valor da produção,Trigo
Hectares,300.0,4315321,2023,Área plantada,Fumo
Hectares,490.0,4315321,2023,Área plantada,Milho
Hectares,30000.0,4315321,2023,Área plantada,Soja
Hectares,600.0,4315321,2023,Área plantada,Trigo
Hectares,300.0,4315321,2023,Área colhida,Fumo
Hectares,490.0,4315321,2023,Área colhida,Milho
Hectares,30000.0,4315321,2023,Área colhida,Soja
Hectares,600.0,4315321,2023,Área colhida,Trigo
Toneladas,405.0,4315321,2023,Quantidade produzida,Fumo
Toneladas,1601.0,4315321,2023,Quantidade produzida,Milho
Toneladas,39600.0,4315321,2023,Quantidade produzida,Soja
Toneladas,1080.0,4315321,2023,Quantidade produzida,Trigo
Quilogramas por Hectare,1350.0,4315321,2023,Rendimento médio da produção,Fumo
Quilogramas por Hectare,3267.0,4315321,2023,Rendimento médio da produção,Milho
Quilogramas por Hectare,1320.0,4315321,2023,Rendimento médio da produção,Soja
Quilogramas por Hectare,1800.0,4315321,2023,Rendimento médio da produção,Trigo
Mil Reais,3645.0,4315321,2023,Valor da produção,Fumo
Mil Reais,1908.0,4315321,2023,Valor da produção,Milho
Mil Reais,93169.0,4315321,2023,Valor da produção,Soja
Mil Reais,956.0,4315321,2023,Valor da produção,Trigo
Hectares,330.0,4315321,2024,Área plantada,Fumo
Hectares,490.0,4315321,2024,Área plantada,Milho
Hectares,30000.0,4315321,2024,Área plantada,Soja
Hectares,600.0,4315321,2024,Área plantada,Trigo
Hectares,330.0,4315321,2024,Área colhida,Fumo
Hectares,490.0,4315321,2024,Área colhida,Milho
Hectares,30000.0,4315321,2024,Área colhida,Soja
Hectares,600.0,4315321,2024,Área colhida,Trigo
Toneladas,537.0,4315321,2024,Quantidade produzida,Fumo
Toneladas,2502.0,4315321,2024,Quantidade produzida,Milho
Toneladas,81000.0,4315321,2024,Quantidade produzida,Soja
Toneladas,1500.0,4315321,2024,Quantidade produzida,Trigo
Quilogramas por Hectare,1627.0,4315321,2024,Rendimento médio da produção,Fumo
Quilogramas por Hectare,5106.0,4315321,2024,Rendimento médio da produção,Milho
Quilogramas por Hectare,2700.0,4315321,2024,Rendimento médio da produção,Soja
Quilogramas por Hectare,2500.0,4315321,2024,Rendimento médio da produção,Trigo
Mil Reais,8055.0,4315321,2024,Valor da produção,Fumo
Mil Reais,2138.0,4315321,2024,Valor da produção,Milho
Mil Reais,159108.0,4315321,2024,Valor da produção,Soja
Mil Reais,1625.0,4315321,2024,Valor da produção,Trigo
Hectares,800.0,4315354,2010,Área plantada,Milho
Hectares,11300.0,4315354,2010,Área plantada,Soja
Hectares,1500.0,4315354,2010,Área plantada,Trigo
Hectares,800.0,4315354,2010,Área colhida,Milho
Hectares,11300.0,4315354,2010,Área colhida,Soja
Hectares,1500.0,4315354,2010,Área colhida,Trigo
Toneladas,4800.0,4315354,2010,Quantidade produzida,Milho
Toneladas,31527.0,4315354,2010,Quantidade produzida,Soja
Toneladas,3600.0,4315354,2010,Quantidade produzida,Trigo
Quilogramas por Hectare,6000.0,4315354,2010,Rendimento médio da produção,Milho
Quilogramas por Hectare,2790.0,4315354,2010,Rendimento médio da produção,Soja
Quilogramas por Hectare,2400.0,4315354,2010,Rendimento médio da produção,Trigo
Mil Reais,1162.0,4315354,2010,Valor da produção,Milho
Mil Reais,17493.0,4315354,2010,Valor da produção,Soja
Mil Reais,1350.0,4315354,2010,Valor da produção,Trigo
Hectares,800.0,4315354,2011,Área plantada,Milho
Hectares,11300.0,4315354,2011,Área plantada,Soja
Hectares,3000.0,4315354,2011,Área plantada,Trigo
Hectares,800.0,4315354,2011,Área colhida,Milho
Hectares,11300.0,4315354,2011,Área colhida,Soja
Hectares,3000.0,4315354,2011,Área colhida,Trigo
Toneladas,5600.0,4315354,2011,Quantidade produzida,Milho
Toneladas,35934.0,4315354,2011,Quantidade produzida,Soja
Toneladas,10500.0,4315354,2011,Quantidade produzida,Trigo
Quilogramas por Hectare,7000.0,4315354,2011,Rendimento médio da produção,Milho
Quilogramas por Hectare,3180.0,4315354,2011,Rendimento médio da produção,Soja
Quilogramas por Hectare,3500.0,4315354,2011,Rendimento médio da produção,Trigo
Mil Reais,2199.0,4315354,2011,Valor da produção,Milho
Mil Reais,24487.0,4315354,2011,Valor da produção,Soja
Mil Reais,4250.0,4315354,2011,Valor da produção,Trigo
Hectares,800.0,4315354,2012,Área plantada,Milho
Hectares,11300.0,4315354,2012,Área plantada,Soja
Hectares,3000.0,4315354,2012,Área plantada,Trigo
Hectares,480.0,4315354,2012,Área colhida,Milho
Hectares,11300.0,4315354,2012,Área colhida,Soja
Hectares,3000.0,4315354,2012,Área colhida,Trigo
Toneladas,864.0,4315354,2012,Quantidade produzida,Milho
Toneladas,20340.0,4315354,2012,Quantidade produzida,Soja
Toneladas,6300.0,4315354,2012,Quantidade produzida,Trigo
Quilogramas por Hectare,1800.0,4315354,2012,Rendimento médio da produção,Milho
Quilogramas por Hectare,1800.0,4315354,2012,Rendimento médio da produção,Soja
Quilogramas por Hectare,2100.0,4315354,2012,Rendimento médio da produção,Trigo
Mil Reais,367.0,4315354,2012,Valor da produção,Milho
Mil Reais,17967.0,4315354,2012,Valor da produção,Soja
Mil Reais,3024.0,4315354,2012,Valor da produção,Trigo
Hectares,600.0,4315354,2013,Área plantada,Milho
Hectares,11500.0,4315354,2013,Área plantada,Soja
Hectares,3500.0,4315354,2013,Área plantada,Trigo
Hectares,600.0,4315354,2013,Área colhida,Milho
Hectares,11500.0,4315354,2013,Área colhida,Soja
Hectares,3500.0,4315354,2013,Área colhida,Trigo
Toneladas,4200.0,4315354,2013,Quantidade produzida,Milho
Toneladas,39100.0,4315354,2013,Quantidade produzida,Soja
Toneladas,13440.0,4315354,2013,Quantidade produzida,Trigo
Quilogramas por Hectare,7000.0,4315354,2013,Rendimento médio da produção,Milho
Quilogramas por Hectare,3400.0,4315354,2013,Rendimento médio da produção,Soja
Quilogramas por Hectare,3840.0,4315354,2013,Rendimento médio da produção,Trigo
Mil Reais,2020.0,4315354,2013,Valor da produção,Milho
Mil Reais,34799.0,4315354,2013,Valor da produção,Soja
Mil Reais,8512.0,4315354,2013,Valor da produção,Trigo
Hectares,300.0,4315354,2014,Área plantada,Milho
Hectares,11500.0,4315354,2014,Área plantada,Soja
Hectares,2800.0,4315354,2014,Área plantada,Trigo
Hectares,300.0,4315354,2014,Área colhida,Milho
Hectares,11500.0,4315354,2014,Área colhida,Soja
Hectares,2800.0,4315354,2014,Área colhida,Trigo
Toneladas,1800.0,4315354,2014,Quantidade produzida,Milho
Toneladas,34500.0,4315354,2014,Quantidade produzida,Soja
Toneladas,3360.0,4315354,2014,Quantidade produzida,Trigo
Quilogramas por Hectare,6000.0,4315354,2014,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4315354,2014,Rendimento médio da produção,Soja
Quilogramas por Hectare,1200.0,4315354,2014,Rendimento médio da produção,Trigo
Mil Reais,696.0,4315354,2014,Valor da produção,Milho
Mil Reais,37950.0,4315354,2014,Valor da produção,Soja
Mil Reais,1119.0,4315354,2014,Valor da produção,Trigo
Hectares,300.0,4315354,2015,Área plantada,Milho
Hectares,12000.0,4315354,2015,Área plantada,Soja
Hectares,3500.0,4315354,2015,Área plantada,Trigo
Hectares,300.0,4315354,2015,Área colhida,Milho
Hectares,12000.0,4315354,2015,Área colhida,Soja
Hectares,3500.0,4315354,2015,Área colhida,Trigo
Toneladas,1980.0,4315354,2015,Quantidade produzida,Milho
Toneladas,36000.0,4315354,2015,Quantidade produzida,Soja
Toneladas,4200.0,4315354,2015,Quantidade produzida,Trigo
Quilogramas por Hectare,6600.0,4315354,2015,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4315354,2015,Rendimento médio da produção,Soja
Quilogramas por Hectare,1200.0,4315354,2015,Rendimento médio da produção,Trigo
Mil Reais,744.0,4315354,2015,Valor da produção,Milho
Mil Reais,35520.0,4315354,2015,Valor da produção,Soja
Mil Reais,2010.0,4315354,2015,Valor da produção,Trigo
Hectares,300.0,4315354,2016,Área plantada,Milho
Hectares,12000.0,4315354,2016,Área plantada,Soja
Hectares,2000.0,4315354,2016,Área plantada,Trigo
Hectares,300.0,4315354,2016,Área colhida,Milho
Hectares,12000.0,4315354,2016,Área colhida,Soja
Hectares,2000.0,4315354,2016,Área colhida,Trigo
Toneladas,2340.0,4315354,2016,Quantidade produzida,Milho
Toneladas,32400.0,4315354,2016,Quantidade produzida,Soja
Toneladas,7200.0,4315354,2016,Quantidade produzida,Trigo
Quilogramas por Hectare,7800.0,4315354,2016,Rendimento médio da produção,Milho
Quilogramas por Hectare,2700.0,4315354,2016,Rendimento médio da produção,Soja
Quilogramas por Hectare,3600.0,4315354,2016,Rendimento médio da produção,Trigo
Mil Reais,1404.0,4315354,2016,Valor da produção,Milho
Mil Reais,37017.0,4315354,2016,Valor da produção,Soja
Mil Reais,3420.0,4315354,2016,Valor da produção,Trigo
Hectares,200.0,4315354,2017,Área plantada,Milho
Hectares,10150.0,4315354,2017,Área plantada,Soja
Hectares,2000.0,4315354,2017,Área plantada,Trigo
Hectares,200.0,4315354,2017,Área colhida,Milho
Hectares,10150.0,4315354,2017,Área colhida,Soja
Hectares,2000.0,4315354,2017,Área colhida,Trigo
Toneladas,1560.0,4315354,2017,Quantidade produzida,Milho
Toneladas,38570.0,4315354,2017,Quantidade produzida,Soja
Toneladas,4200.0,4315354,2017,Quantidade produzida,Trigo
Quilogramas por Hectare,7800.0,4315354,2017,Rendimento médio da produção,Milho
Quilogramas por Hectare,3800.0,4315354,2017,Rendimento médio da produção,Soja
Quilogramas por Hectare,2100.0,4315354,2017,Rendimento médio da produção,Trigo
Mil Reais,655.0,4315354,2017,Valor da produção,Milho
Mil Reais,38917.0,4315354,2017,Valor da produção,Soja
Mil Reais,1747.0,4315354,2017,Valor da produção,Trigo
Hectares,200.0,4315354,2018,Área plantada,Milho
Hectares,10150.0,4315354,2018,Área plantada,Soja
Hectares,1000.0,4315354,2018,Área plantada,Trigo
Hectares,200.0,4315354,2018,Área colhida,Milho
Hectares,10150.0,4315354,2018,Área colhida,Soja
Hectares,1000.0,4315354,2018,Área colhida,Trigo
Toneladas,1560.0,4315354,2018,Quantidade produzida,Milho
Toneladas,38570.0,4315354,2018,Quantidade produzida,Soja
Toneladas,2400.0,4315354,2018,Quantidade produzida,Trigo
Quilogramas por Hectare,7800.0,4315354,2018,Rendimento médio da produção,Milho
Quilogramas por Hectare,3800.0,4315354,2018,Rendimento médio da produção,Soja
Quilogramas por Hectare,2400.0,4315354,2018,Rendimento médio da produção,Trigo
Mil Reais,702.0,4315354,2018,Valor da produção,Milho
Mil Reais,44548.0,4315354,2018,Valor da produção,Soja
Mil Reais,1224.0,4315354,2018,Valor da produção,Trigo
Hectares,200.0,4315354,2019,Área plantada,Milho
Hectares,10150.0,4315354,2019,Área plantada,Soja
Hectares,1000.0,4315354,2019,Área plantada,Trigo
Hectares,200.0,4315354,2019,Área colhida,Milho
Hectares,10150.0,4315354,2019,Área colhida,Soja
Hectares,1000.0,4315354,2019,Área colhida,Trigo
Toneladas,2000.0,4315354,2019,Quantidade produzida,Milho
Toneladas,36540.0,4315354,2019,Quantidade produzida,Soja
Toneladas,2400.0,4315354,2019,Quantidade produzida,Trigo
Quilogramas por Hectare,10000.0,4315354,2019,Rendimento médio da produção,Milho
Quilogramas por Hectare,3600.0,4315354,2019,Rendimento médio da produção,Soja
Quilogramas por Hectare,2400.0,4315354,2019,Rendimento médio da produção,Trigo
Mil Reais,1033.0,4315354,2019,Valor da produção,Milho
Mil Reais,39585.0,4315354,2019,Valor da produção,Soja
Mil Reais,1500.0,4315354,2019,Valor da produção,Trigo
Hectares,200.0,4315354,2020,Área plantada,Milho
Hectares,10000.0,4315354,2020,Área plantada,Soja
Hectares,1300.0,4315354,2020,Área plantada,Trigo
Hectares,200.0,4315354,2020,Área colhida,Milho
Hectares,10000.0,4315354,2020,Área colhida,Soja
Hectares,1300.0,4315354,2020,Área colhida,Trigo
Toneladas,526.0,4315354,2020,Quantidade produzida,Milho
Toneladas,14000.0,4315354,2020,Quantidade produzida,Soja
Toneladas,3510.0,4315354,2020,Quantidade produzida,Trigo
Quilogramas por Hectare,2630.0,4315354,2020,Rendimento médio da produção,Milho
Quilogramas por Hectare,1400.0,4315354,2020,Rendimento médio da produção,Soja
Quilogramas por Hectare,2700.0,4315354,2020,Rendimento médio da produção,Trigo
Mil Reais,395.0,4315354,2020,Valor da produção,Milho
Mil Reais,18900.0,4315354,2020,Valor da produção,Soja
Mil Reais,2211.0,4315354,2020,Valor da produção,Trigo
Hectares,200.0,4315354,2021,Área plantada,Milho
Hectares,10000.0,4315354,2021,Área plantada,Soja
Hectares,1500.0,4315354,2021,Área plantada,Trigo
Hectares,200.0,4315354,2021,Área colhida,Milho
Hectares,10000.0,4315354,2021,Área colhida,Soja
Hectares,1500.0,4315354,2021,Área colhida,Trigo
Toneladas,1800.0,4315354,2021,Quantidade produzida,Milho
Toneladas,39000.0,4315354,2021,Quantidade produzida,Soja
Toneladas,4500.0,4315354,2021,Quantidade produzida,Trigo
Quilogramas por Hectare,9000.0,4315354,2021,Rendimento médio da produção,Milho
Quilogramas por Hectare,3900.0,4315354,2021,Rendimento médio da produção,Soja
Quilogramas por Hectare,3000.0,4315354,2021,Rendimento médio da produção,Trigo
Mil Reais,2456.0,4315354,2021,Valor da produção,Milho
Mil Reais,107250.0,4315354,2021,Valor da produção,Soja
Mil Reais,6210.0,4315354,2021,Valor da produção,Trigo
Hectares,28.0,4315354,2022,Área plantada,Milho
Hectares,9500.0,4315354,2022,Área plantada,Soja
Hectares,2800.0,4315354,2022,Área plantada,Trigo
Hectares,28.0,4315354,2022,Área colhida,Milho
Hectares,9500.0,4315354,2022,Área colhida,Soja
Hectares,2800.0,4315354,2022,Área colhida,Trigo
Toneladas,252.0,4315354,2022,Quantidade produzida,Milho
Toneladas,5700.0,4315354,2022,Quantidade produzida,Soja
Toneladas,11760.0,4315354,2022,Quantidade produzida,Trigo
Quilogramas por Hectare,9000.0,4315354,2022,Rendimento médio da produção,Milho
Quilogramas por Hectare,600.0,4315354,2022,Rendimento médio da produção,Soja
